date,house_price,rent_cost,wage_income,mortgage_rate,home_aff,rent_aff,period,home_aff_high,rent_aff_high,year
2000-03,102.13,182.0,334.0,8.24,0.30577844311377245,0.5449101796407185,2000-2007,0,0,2000
2000-04,102.92,182.3,334.0,8.15,0.3081437125748503,0.545808383233533,2000-2007,0,0,2000
2000-05,103.68,182.7,334.0,8.52,0.31041916167664674,0.5470059880239521,2000-2007,0,0,2000
2000-06,104.42,183.2,334.0,8.29,0.31263473053892216,0.548502994011976,2000-2007,0,0,2000
2000-07,105.06,183.9,334.33,8.15,0.31424042114078904,0.5500553345496965,2000-2007,0,0,2000
2000-08,105.77,184.6,334.67,8.03,0.3160426688977201,0.5515881315923148,2000-2007,0,0,2000
2000-09,106.54,185.3,335.0,7.91,0.31802985074626866,0.553134328358209,2000-2007,0,0,2000
2000-10,107.38,186.1,334.67,7.8,0.32085337795440283,0.5560701586637583,2000-2007,0,0,2000
2000-11,108.3,186.8,334.33,7.74,0.32393144497951126,0.5587293990967009,2000-2007,0,0,2000
2000-12,109.14,187.6,334.0,7.38,0.32676646706586826,0.5616766467065868,2000-2007,0,0,2000
2001-01,109.85,188.2,333.67,7.03,0.32921749033476183,0.5640303293673389,2000-2007,0,0,2001
2001-02,110.5,188.9,333.33,7.05,0.33150331503315034,0.5667056670566706,2000-2007,0,0,2001
2001-03,111.11,189.6,333.0,6.95,0.3336636636636637,0.5693693693693693,2000-2007,0,0,2001
2001-04,111.65,190.2,334.0,7.08,0.33428143712574854,0.5694610778443113,2000-2007,0,0,2001
2001-05,112.16,191.0,335.0,7.14,0.33480597014925373,0.5701492537313433,2000-2007,0,0,2001
2001-06,112.8,191.6,336.0,7.16,0.3357142857142857,0.5702380952380952,2000-2007,0,0,2001
2001-07,113.49,192.3,336.67,7.13,0.33709567232007603,0.5711824635399649,2000-2007,0,0,2001
2001-08,114.17,193.1,337.33,6.95,0.3384519609877568,0.5724364865265467,2000-2007,0,0,2001
2001-09,114.81,193.9,338.0,6.82,0.33967455621301773,0.5736686390532545,2000-2007,0,0,2001
2001-10,115.31,194.7,338.67,6.62,0.34047893229397347,0.5748959163787757,2000-2007,0,0,2001
2001-11,115.86,195.5,339.33,6.66,0.3414375386791619,0.5761353254943565,2000-2007,0,0,2001
2001-12,116.45,196.4,340.0,7.06,0.3425,0.5776470588235294,2000-2007,0,0,2001
2002-01,117.14,197.0,340.33,7.0,0.3441953398172362,0.5788499397643464,2000-2007,0,0,2002
2002-02,117.84,197.7,340.67,6.89,0.3459065958258725,0.5803270026712066,2000-2007,0,0,2002
2002-03,118.69,198.2,341.0,7.01,0.3480645161290323,0.5812316715542521,2000-2007,0,0,2002
2002-04,119.61,198.5,340.33,6.98,0.3514530014985455,0.583257426615344,2000-2007,0,0,2002
