"year","quarter","HPI_state","state_code","HPI_US","income_state","income_US","RelPrice","RelIncome","AffordGap","PriceIndexSelf","IncomeIndexSelf","AffordLevel"
2002,4,152.87,"AL",NA,2003.8125,2370.33333333333,NA,0.845371607368865,NA,1.08634167140421,1.1170042272495,0.972549292923629
2003,1,153.91,"AL",167.55,2027.5,2384.08333333333,0.918591465234258,0.850431682337726,1.08014727615647,1.09373223422399,1.13020857527756,0.967726009294692
2003,1,153.91,"AL",NA,2027.5,2384.08333333333,NA,0.850431682337726,NA,1.09373223422399,1.13020857527756,0.967726009294692
2003,2,155.34,"AL",170.24,2061.5,2408.25,0.912476503759398,0.856015779092702,1.06595757466824,1.10389425810119,1.14916151809356,0.960608444261638
2003,2,155.34,"AL",NA,2061.5,2408.25,NA,0.856015779092702,NA,1.10389425810119,1.14916151809356,0.960608444261638
2003,3,158.2,"AL",173.6,2095.5,2459.25,0.911290322580645,0.852089051540104,1.06947779804651,1.1242183058556,1.16811446090956,0.962421358074982
2003,3,158.2,"AL",NA,2095.5,2459.25,NA,0.852089051540104,NA,1.1242183058556,1.16811446090956,0.962421358074982
2003,4,158.68,"AL",177.5,2129.5,2472.16666666667,0.893971830985915,0.861390143598733,1.03782454167755,1.12762933484935,1.18706740372555,0.949928648794783
2003,4,158.68,"AL",NA,2129.5,2472.16666666667,NA,0.861390143598733,NA,1.12762933484935,1.18706740372555,0.949928648794783
2004,1,160.02,"AL",NA,2163.5,2497.58333333333,NA,0.866237362784025,NA,1.13715179079022,1.20602034654155,0.942896024972695
2004,1,160.02,"AL",181.44,2163.5,2497.58333333333,0.881944444444445,0.866237362784025,1.01813253772608,1.13715179079022,1.20602034654155,0.942896024972695
2004,2,162.6,"AL",186.01,2184.3125,2534.66666666667,0.874146551260685,0.861775052603893,1.0143558329049,1.15548607163161,1.21762205602267,0.948969399754448
2004,2,162.6,"AL",NA,2184.3125,2534.66666666667,NA,0.861775052603893,NA,1.15548607163161,1.21762205602267,0.948969399754448
2004,3,165.89,"AL",190.81,2205.125,2557.16666666667,0.869398878465489,0.862331356318843,1.00819583109771,1.17886583285958,1.22922376550379,0.959032737523125
2004,3,165.89,"AL",NA,2205.125,2557.16666666667,NA,0.862331356318843,NA,1.17886583285958,1.22922376550379,0.959032737523125
2004,4,168.18,"AL",195.51,2225.9375,2602.58333333333,0.860211753874482,0.85528001024623,1.0057662327766,1.19513928368391,1.2408254749849,0.963180808081373
2004,4,168.18,"AL",NA,2225.9375,2602.58333333333,NA,0.85528001024623,NA,1.19513928368391,1.2408254749849,0.963180808081373
2005,1,171.2,"AL",200.36,2246.75,2576.75,0.854461968456778,0.871931696905016,0.97996433836475,1.2166003411029,1.25242718446602,0.97139407080309
2005,1,171.2,"AL",NA,2246.75,2576.75,NA,0.871931696905016,NA,1.2166003411029,1.25242718446602,0.97139407080309
2005,2,173.9,"AL",205.66,2270.1875,2611.08333333333,0.845570358844695,0.869442760029362,0.972542871961047,1.23578737919272,1.26549217262043,0.976527082450303
2005,2,173.9,"AL",NA,2270.1875,2611.08333333333,NA,0.869442760029362,NA,1.23578737919272,1.26549217262043,0.976527082450303
2005,3,177.63,"AL",NA,2293.625,2642.33333333333,NA,0.868030150119844,NA,1.26229391699829,1.27855716077484,0.98728000258769
2005,3,177.63,"AL",211.09,2293.625,2642.33333333333,0.841489412099105,0.868030150119844,0.969424174935543,1.26229391699829,1.27855716077484,0.98728000258769
2005,4,182.52,"AL",NA,2317.0625,2680.5,NA,0.864414288379034,NA,1.29704377487209,1.29162214892925,1.00419753249612
2005,4,182.52,"AL",215.57,2317.0625,2680.5,0.846685531381918,0.864414288379034,0.979490439670587,1.29704377487209,1.29162214892925,1.00419753249612
2006,1,187.19,"AL",218.72,2340.5,2738.41666666667,0.855843087051939,0.854690971059919,1.00134799129865,1.33023024445708,1.30468713708366,1.01957795600753
2006,1,187.19,"AL",NA,2340.5,2738.41666666667,NA,0.854690971059919,NA,1.33023024445708,1.30468713708366,1.01957795600753
2006,2,190.48,"AL",NA,2362.625,2766.5,NA,0.854012289896982,NA,1.35361000568505,1.31702048590143,1.02778204300944
2006,2,190.48,"AL",220.23,2362.625,2766.5,0.86491395359397,0.854012289896982,1.01276523046091,1.35361000568505,1.31702048590143,1.02778204300944
2006,3,193.19,"AL",220.56,2384.75,2783.25,0.875906782734857,0.856822060540735,1.02227384549609,1.37286810687891,1.32935383471919,1.03273340101276
2006,3,193.19,"AL",NA,2384.75,2783.25,NA,0.856822060540735,NA,1.37286810687891,1.32935383471919,1.03273340101276
2006,4,195.8,"AL",NA,2406.875,2805.33333333333,NA,0.857963997148289,NA,1.3914155770324,1.34168718353695,1.03706407432793
2006,4,195.8,"AL",221.6,2406.875,2805.33333333333,0.883574007220217,0.857963997148289,1.02984974912357,1.3914155770324,1.34168718353695,1.03706407432793
2007,1,198.31,"AL",222.93,2429,2846.33333333333,0.889561745839501,0.85337861576297,1.04239985559538,1.40925241614554,1.35402053235472,1.04079102382205
2007,1,198.31,"AL",NA,2429,2846.33333333333,NA,0.85337861576297,NA,1.40925241614554,1.35402053235472,1.04079102382205
2007,2,200.43,"AL",NA,2448,2878.25,NA,0.85051680708764,NA,1.42431779420125,1.36461188275189,1.04375303498673
2007,2,200.43,"AL",222.31,2448,2878.25,0.901578876343844,0.85051680708764,1.06003651994962,1.42431779420125,1.36461188275189,1.04375303498673
2007,3,199.96,"AL",219.45,2467,2891.91666666667,0.91118705855548,0.853067458144829,1.06813013420655,1.42097782831154,1.37520323314907,1.03328569484065
2007,3,199.96,"AL",NA,2467,2891.91666666667,NA,0.853067458144829,NA,1.42097782831154,1.37520323314907,1.03328569484065
2007,4,200.22,"AL",215.44,2486,2917.5,0.929353880430746,0.85209940017138,1.09066369515555,1.42282546901649,1.38579458354624,1.02672177096802
2007,4,200.22,"AL",NA,2486,2917.5,NA,0.85209940017138,NA,1.42282546901649,1.38579458354624,1.02672177096802
2008,1,198.48,"AL",210.5,2505,2947.33333333333,0.942897862232779,0.849920832390862,1.10939492985525,1.41046048891416,1.39638593394342,1.01007927294927
2008,1,198.48,"AL",NA,2505,2947.33333333333,NA,0.849920832390862,NA,1.41046048891416,1.39638593394342,1.01007927294927
2008,2,196.53,"AL",204.59,2505.91666666667,3030.75,0.960604135099467,0.826830542494982,1.16179082137051,1.39660318362706,1.39689692014679,0.999789722122302
2008,2,196.53,"AL",NA,2505.91666666667,3030.75,NA,0.826830542494982,NA,1.39660318362706,1.39689692014679,0.999789722122302
2008,3,193.61,"AL",199.42,2506.83333333333,2996.75,0.970865509978939,0.836517338227524,1.1606041687505,1.37585275724844,1.39740790635016,0.984574905434715
2008,3,193.61,"AL",NA,2506.83333333333,2996.75,NA,0.836517338227524,NA,1.37585275724844,1.39740790635016,0.984574905434715
2008,4,190.97,"AL",193.55,2507.75,2975.5,0.986670111082408,0.842799529490842,1.17070557891564,1.35709209778283,1.39791889255354,0.970794589737514
2008,4,190.97,"AL",NA,2507.75,2975.5,NA,0.842799529490842,NA,1.35709209778283,1.39791889255354,0.970794589737514
2009,1,191.39,"AL",NA,2508.66666666667,2947.16666666667,NA,0.851213029463326,NA,1.36007674815236,1.39842987875691,0.972574148202094
2009,1,191.39,"AL",192.37,2508.66666666667,2947.16666666667,0.994905650569215,0.851213029463326,1.16880923591652,1.36007674815236,1.39842987875691,0.972574148202094
2009,2,190.72,"AL",189.68,2529.20833333333,2972.58333333333,1.00548291859975,0.850845224411987,1.18174597418071,1.35531552018192,1.40988061504158,0.96129807426422
2009,2,190.72,"AL",NA,2529.20833333333,2972.58333333333,NA,0.850845224411987,NA,1.35531552018192,1.40988061504158,0.96129807426422
2009,3,185.46,"AL",188.81,2549.75,2950.08333333333,0.982257295694084,0.864297618711336,1.13648039104704,1.31793632745878,1.42133135132624,0.927254806719784
2009,3,185.46,"AL",NA,2549.75,2950.08333333333,NA,0.864297618711336,NA,1.31793632745878,1.42133135132624,0.927254806719784
2009,4,191.83,"AL",188.7,2570.29166666667,2970.25,1.0165871754107,0.865345229077238,1.17477642592973,1.36320352472996,1.43278208761091,0.951438140187134
2009,4,191.83,"AL",NA,2570.29166666667,2970.25,NA,0.865345229077238,NA,1.36320352472996,1.43278208761091,0.951438140187134
2010,1,184.14,"AL",186.98,2590.83333333333,2993.66666666667,0.984811209755054,0.865438147199644,1.13793367318239,1.30855599772598,1.44423282389557,0.90605612618357
2010,1,184.14,"AL",NA,2590.83333333333,2993.66666666667,NA,0.865438147199644,NA,1.30855599772598,1.44423282389557,0.90605612618357
2010,2,180.8,"AL",186.01,2604.72916666667,3042.33333333333,0.971990753185313,0.856161663197107,1.13528880697096,1.28482092097783,1.45197891020579,0.88487574574739
2010,2,180.8,"AL",NA,2604.72916666667,3042.33333333333,NA,0.856161663197107,NA,1.28482092097783,1.45197891020579,0.88487574574739
2010,3,179.06,"AL",NA,2618.625,3058.25,NA,0.856249489086896,NA,1.2724559408755,1.459724996516,0.871709358894675
2010,3,179.06,"AL",182.97,2618.625,3058.25,0.978630376564464,0.856249489086896,1.14292666919787,1.2724559408755,1.459724996516,0.871709358894675
2010,4,174.93,"AL",NA,2632.52083333333,3082.83333333333,NA,0.85392901551603,NA,1.24310687890847,1.46747108282622,0.847108262272779
2010,4,174.93,"AL",181.15,2632.52083333333,3082.83333333333,0.965663814518355,0.85392901551603,1.13084787724985,1.24310687890847,1.46747108282622,0.847108262272779
2011,1,171.36,"AL",177.11,2646.41666666667,3134.33333333333,0.967534300717068,0.844331596299053,1.1459174392597,1.21773735076748,1.47521716913643,0.825463108919973
2011,1,171.36,"AL",NA,2646.41666666667,3134.33333333333,NA,0.844331596299053,NA,1.21773735076748,1.47521716913643,0.825463108919973
2011,2,169.99,"AL",NA,2661.79166666667,3153.16666666667,NA,0.844164596437444,NA,1.2080017055145,1.48378780136573,0.814133735566914
2011,2,169.99,"AL",175.59,2661.79166666667,3153.16666666667,0.968107523207472,0.844164596437444,1.14682317559051,1.2080017055145,1.48378780136573,0.814133735566914
2011,3,170.99,"AL",176.12,2677.16666666667,3177.91666666667,0.970872132636839,0.84242821555002,1.15246867889267,1.21510801591814,1.49235843359502,0.814219954512535
2011,3,170.99,"AL",NA,2677.16666666667,3177.91666666667,NA,0.84242821555002,NA,1.21510801591814,1.49235843359502,0.814219954512535
2011,4,170.96,"AL",NA,2692.54166666667,3188.91666666667,NA,0.844343690385972,NA,1.21489482660603,1.50092906582431,0.809428542806454
2011,4,170.96,"AL",176.43,2692.54166666667,3188.91666666667,0.968996202459899,0.844343690385972,1.14763243154804,1.21489482660603,1.50092906582431,0.809428542806454
2012,1,172.67,"AL",177.21,2707.91666666667,3253.5,0.974380678291293,0.83230879565596,1.17069612069083,1.22704661739625,1.50949969805361,0.812882983003201
2012,1,172.67,"AL",NA,2707.91666666667,3253.5,NA,0.83230879565596,NA,1.22704661739625,1.50949969805361,0.812882983003201
2012,2,176.3,"AL",NA,2705.79166666667,3277.5,NA,0.825565725908975,NA,1.25284252416146,1.50831513912761,0.830623847537648
2012,2,176.3,"AL",179.97,2705.79166666667,3277.5,0.979607712396511,0.825565725908975,1.18658960958915,1.25284252416146,1.50831513912761,0.830623847537648
2012,3,172.36,"AL",182.15,2703.66666666667,3254.16666666667,0.946253088114192,0.830832266325224,1.13892192981319,1.22484366117112,1.50713058020161,0.812699096721449
2012,3,172.36,"AL",NA,2703.66666666667,3254.16666666667,NA,0.830832266325224,NA,1.22484366117112,1.50713058020161,0.812699096721449
2012,4,176.29,"AL",184.9,2701.54166666667,3356.5,0.953434288804759,0.804868662793584,1.18458368784731,1.25277146105742,1.50594602127561,0.831883376534481
2012,4,176.29,"AL",NA,2701.54166666667,3356.5,NA,0.804868662793584,NA,1.25277146105742,1.50594602127561,0.831883376534481
2013,1,177.2,"AL",188.74,2699.41666666667,3229.58333333333,0.93885768782452,0.835840536704941,1.12324976666685,1.25923820352473,1.50476146234961,0.836835761037164
2013,1,177.2,"AL",NA,2699.41666666667,3229.58333333333,NA,0.835840536704941,NA,1.25923820352473,1.50476146234961,0.836835761037164
2013,2,179.13,"AL",192.48,2719.22916666667,3250.16666666667,0.930642144638404,0.836642992667043,1.11235276312028,1.27295338260375,1.51580573233614,0.839786626642384
2013,2,179.13,"AL",NA,2719.22916666667,3250.16666666667,NA,0.836642992667043,NA,1.27295338260375,1.51580573233614,0.839786626642384
2013,3,179.97,"AL",195.47,2739.04166666667,3268.08333333333,0.920703944339285,0.838118673024454,1.09853648889221,1.27892268334281,1.52685000232266,0.837621692633392
2013,3,179.97,"AL",NA,2739.04166666667,3268.08333333333,NA,0.838118673024454,NA,1.27892268334281,1.52685000232266,0.837621692633392
2013,4,180.61,"AL",197.43,2758.85416666667,3277.66666666667,0.914805247429469,0.84171285467304,1.08683768146183,1.28347072200114,1.53789427230919,0.834563692128178
2013,4,180.61,"AL",NA,2758.85416666667,3277.66666666667,NA,0.84171285467304,NA,1.28347072200114,1.53789427230919,0.834563692128178
2014,1,182.19,"AL",NA,2778.66666666667,3325.16666666667,NA,0.835647335973134,NA,1.29469869243889,1.54893854229572,0.835861886760194
2014,1,182.19,"AL",199.82,2778.66666666667,3325.16666666667,0.911770593534181,0.835647335973134,1.09109495631001,1.29469869243889,1.54893854229572,0.835861886760194
2014,2,181.46,"AL",201.53,2803.39583333333,3375.83333333333,0.900411849352454,0.830430757837571,1.08427083276288,1.28951108584423,1.56272355646398,0.825169032942748
2014,2,181.46,"AL",NA,2803.39583333333,3375.83333333333,NA,0.830430757837571,NA,1.28951108584423,1.56272355646398,0.825169032942748
2014,3,182.92,"AL",203.72,2828.125,3409.5,0.897899077164736,0.8294837952779,1.08247934712687,1.29988629903354,1.57650857063223,0.824534876148657
2014,3,182.92,"AL",NA,2828.125,3409.5,NA,0.8294837952779,NA,1.29988629903354,1.57650857063223,0.824534876148657
2014,4,185.28,"AL",206.33,2852.85416666667,3446.08333333333,0.897978965734503,0.827854085556066,1.0847068117461,1.31665719158613,1.59029358480048,0.827933410642108
2014,4,185.28,"AL",NA,2852.85416666667,3446.08333333333,NA,0.827854085556066,NA,1.31665719158613,1.59029358480048,0.827933410642108
2015,1,185.33,"AL",209.17,2877.58333333333,3471.83333333333,0.886025720705646,0.828836829724929,1.0689989741403,1.31701250710631,1.60407859896874,0.821039884175887
2015,1,185.33,"AL",NA,2877.58333333333,3471.83333333333,NA,0.828836829724929,NA,1.31701250710631,1.60407859896874,0.821039884175887
2015,2,188.76,"AL",211.86,2885.52083333333,3493.41666666667,0.890965732087227,0.825988168221178,1.07866645839006,1.34138715179079,1.60850327495703,0.83393498333202
2015,2,188.76,"AL",NA,2885.52083333333,3493.41666666667,NA,0.825988168221178,NA,1.34138715179079,1.60850327495703,0.83393498333202
2015,3,189.13,"AL",NA,2893.45833333333,3514.58333333333,NA,0.823272080616479,NA,1.34401648664014,1.61292795094532,0.8332774479185
2015,3,189.13,"AL",214.44,2893.45833333333,3514.58333333333,0.881971647080768,0.823272080616479,1.07130032445693,1.34401648664014,1.61292795094532,0.8332774479185
2015,4,189.96,"AL",NA,2901.39583333333,3524.25,NA,0.823266179565392,NA,1.34991472427516,1.61735262693362,0.83464465435376
2015,4,189.96,"AL",217.45,2901.39583333333,3524.25,0.873580133363992,0.823266179565392,1.06111505008643,1.34991472427516,1.61735262693362,0.83464465435376
2016,1,191.93,"AL",220.17,2909.33333333333,3548.25,0.871735477131308,0.819934709598628,1.06317669800567,1.36391415577032,1.62177730292191,0.84099965717426
2016,1,191.93,"AL",NA,2909.33333333333,3548.25,NA,0.819934709598628,NA,1.36391415577032,1.62177730292191,0.84099965717426
2016,2,193.92,"AL",NA,2935.45833333333,3557.25,NA,0.825204394780612,NA,1.37805571347356,1.63634040971803,0.842157111863435
2016,2,193.92,"AL",223.34,2935.45833333333,3557.25,0.868272588877944,0.825204394780612,1.05219094126223,1.37805571347356,1.63634040971803,0.842157111863435
2016,3,196.11,"AL",226.66,2961.58333333333,3582.41666666667,0.865216624018354,0.826699853450883,1.04659099721222,1.39361853325753,1.65090351651415,0.844155045595962
2016,3,196.11,"AL",NA,2961.58333333333,3582.41666666667,NA,0.826699853450883,NA,1.39361853325753,1.65090351651415,0.844155045595962
2016,4,198.1,"AL",NA,2987.70833333333,3615.16666666667,NA,0.826437232031718,NA,1.40776009096077,1.66546662331026,0.845264667125377
2016,4,198.1,"AL",230.17,2987.70833333333,3615.16666666667,0.860668201763914,0.826437232031718,1.04141992689274,1.40776009096077,1.66546662331026,0.845264667125377
2017,1,199.55,"AL",233.1,3013.83333333333,3668.41666666667,0.856070356070356,0.821562436110038,1.04200279667569,1.41806424104605,1.68002973010638,0.844070920671302
2017,1,199.55,"AL",NA,3013.83333333333,3668.41666666667,NA,0.821562436110038,NA,1.41806424104605,1.68002973010638,0.844070920671302
2017,2,202.05,"AL",NA,3044.52083333333,3710.16666666667,NA,0.820588697722474,NA,1.43583001705515,1.69713615459655,0.846031129067823
2017,2,202.05,"AL",237.12,3044.52083333333,3710.16666666667,0.85210020242915,0.820588697722474,1.03840109520657,1.43583001705515,1.69713615459655,0.846031129067823
2017,3,204.42,"AL",240.71,3075.20833333333,3742.58333333333,0.849237671887333,0.821680657299993,1.03353737774221,1.45267197271177,1.71424257908673,0.847413306864473
2017,3,204.42,"AL",NA,3075.20833333333,3742.58333333333,NA,0.821680657299993,NA,1.45267197271177,1.71424257908673,0.847413306864473
2017,4,207.73,"AL",244.33,3105.89583333333,3781.91666666667,0.850202594851226,0.82124914615605,1.03525537753153,1.47619386014781,1.7313490035769,0.852626395428102
2017,4,207.73,"AL",NA,3105.89583333333,3781.91666666667,NA,0.82124914615605,NA,1.47619386014781,1.7313490035769,0.852626395428102
2018,1,209.84,"AL",248.85,3136.58333333333,3843.75,0.843238898935102,0.816021680216802,1.03335354853693,1.49118817509949,1.74845542806708,0.852860273794912
2018,1,209.84,"AL",NA,3136.58333333333,3843.75,NA,0.816021680216802,NA,1.49118817509949,1.74845542806708,0.852860273794912
2018,2,213.22,"AL",251.73,3165.14583333333,3893.41666666667,0.847018631072975,0.812948138952505,1.04190979779395,1.51520750426379,1.76437729363125,0.858777490354882
2018,2,213.22,"AL",NA,3165.14583333333,3893.41666666667,NA,0.812948138952505,NA,1.51520750426379,1.76437729363125,0.858777490354882
2018,3,215.6,"AL",254.93,3193.70833333333,3941.5,0.845722355156317,0.810277390164489,1.04374423551993,1.53212052302445,1.78029915919543,0.860597228904415
2018,3,215.6,"AL",NA,3193.70833333333,3941.5,NA,0.810277390164489,NA,1.53212052302445,1.78029915919543,0.860597228904415
2018,4,217.6,"AL",257.71,3222.27083333333,3988.33333333333,0.844359939466843,0.807924153781864,1.04509802747501,1.54633314383172,1.7962210247596,0.860881329478189
2018,4,217.6,"AL",NA,3222.27083333333,3988.33333333333,NA,0.807924153781864,NA,1.54633314383172,1.7962210247596,0.860881329478189
2019,1,221.97,"AL",NA,3250.83333333333,4041.33333333333,NA,0.804396238865061,NA,1.57738772029562,1.81214289032378,0.870454382332834
2019,1,221.97,"AL",260.84,3250.83333333333,4041.33333333333,0.850981444563717,0.804396238865061,1.05791325648711,1.57738772029562,1.81214289032378,0.870454382332834
2019,2,224.4,"AL",263.89,3309.83333333333,4056.33333333333,0.850354314297624,0.815966800887501,1.04214327515865,1.59465605457646,1.84503182050448,0.86429731826546
2019,2,224.4,"AL",NA,3309.83333333333,4056.33333333333,NA,0.815966800887501,NA,1.59465605457646,1.84503182050448,0.86429731826546
2019,3,227.98,"AL",267.36,3368.83333333333,4087.41666666667,0.852707959305805,0.824196211951314,1.03459339771411,1.62009664582149,1.87792075068519,0.862707675619631
2019,3,227.98,"AL",NA,3368.83333333333,4087.41666666667,NA,0.824196211951314,NA,1.62009664582149,1.87792075068519,0.862707675619631
2019,4,232.17,"AL",271.82,3427.83333333333,4117.16666666667,0.854131410492238,0.83257094280047,1.02589625289978,1.64987208641273,1.91080968086589,0.863441347892423
2019,4,232.17,"AL",NA,3427.83333333333,4117.16666666667,NA,0.83257094280047,NA,1.64987208641273,1.91080968086589,0.863441347892423
2020,1,238.02,"AL",277.05,3486.83333333333,4151.33333333333,0.859122902003248,0.839930945880842,1.02284944520324,1.69144400227402,1.94369861104659,0.870219278164352
2020,1,238.02,"AL",NA,3486.83333333333,4151.33333333333,NA,0.839930945880842,NA,1.69144400227402,1.94369861104659,0.870219278164352
2020,2,239.21,"AL",278.71,3571.39583333333,4542.91666666667,0.858275626995802,0.786146014858296,1.09175090984912,1.69990051165435,1.99083708830771,0.853862187738995
2020,2,239.21,"AL",NA,3571.39583333333,4542.91666666667,NA,0.786146014858296,NA,1.69990051165435,1.99083708830771,0.853862187738995
2020,3,246.46,"AL",NA,3655.95833333333,4418.75,NA,0.827373880245167,NA,1.75142126208073,2.03797556556882,0.859392669701556
2020,3,246.46,"AL",289.21,3655.95833333333,4418.75,0.852183534455932,0.827373880245167,1.02998602542712,1.75142126208073,2.03797556556882,0.859392669701556
2020,4,258.23,"AL",NA,3740.52083333333,4348.5,NA,0.860186462764938,NA,1.83506253553155,2.08511404282993,0.880077778883015
2020,4,258.23,"AL",302.09,3740.52083333333,4348.5,0.85481148002251,0.860186462764938,0.99375137487615,1.83506253553155,2.08511404282993,0.880077778883015
2021,1,264.88,"AL",313.01,3825.08333333333,4939.08333333333,0.846234944570461,0.774452074440264,1.09268858913197,1.88231949971575,2.13225252009105,0.882784511674711
2021,1,264.88,"AL",NA,3825.08333333333,4939.08333333333,NA,0.774452074440264,NA,1.88231949971575,2.13225252009105,0.882784511674711
2021,2,277.5,"AL",NA,3824.625,4627.83333333333,NA,0.826439658587532,NA,1.97200113700966,2.13199702698936,0.924954918813545
2021,2,277.5,"AL",327.14,3824.625,4627.83333333333,0.848260683499419,0.826439658587532,1.02640365171873,1.97200113700966,2.13199702698936,0.924954918813545
2021,3,290.33,"AL",341.87,3824.16666666667,4631.41666666667,0.849240939538421,0.825701279306188,1.02850868809603,2.06317509948835,2.13174153388768,0.967835484129127
2021,3,290.33,"AL",NA,3824.16666666667,4631.41666666667,NA,0.825701279306188,NA,2.06317509948835,2.13174153388768,0.967835484129127
2021,4,302.41,"AL",NA,3823.70833333333,4649.83333333333,NA,0.822332341660992,NA,2.1490193291643,2.13148604078599,1.00822585184365
2021,4,302.41,"AL",354.81,3823.70833333333,4649.83333333333,0.852315323694372,0.822332341660992,1.03646090578515,2.1490193291643,2.13148604078599,1.00822585184365
2022,1,314.27,"AL",370.02,3823.25,4591.66666666667,0.849332468515215,0.832649727767695,1.02003572473655,2.23330017055145,2.1312305476843,1.04789234227993
2022,1,314.27,"AL",NA,3823.25,4591.66666666667,NA,0.832649727767695,NA,2.23330017055145,2.1312305476843,1.04789234227993
2022,2,321.73,"AL",NA,3899.58333333333,4644.91666666667,NA,0.839537846032401,NA,2.28631324616259,2.17378176243787,1.05176760872192
2022,2,321.73,"AL",381.8,3899.58333333333,4644.91666666667,0.842666317443688,0.839537846032401,1.00372642094227,2.28631324616259,2.17378176243787,1.05176760872192
2022,3,327.85,"AL",381.36,3975.91666666667,4763.83333333333,0.859686385567443,0.834604485183501,1.0300524390046,2.32980386583286,2.21633297719143,1.05119758168523
2022,3,327.85,"AL",NA,3975.91666666667,4763.83333333333,NA,0.834604485183501,NA,2.32980386583286,2.21633297719143,1.05119758168523
2022,4,331.52,"AL",382.39,4052.25,4850.5,0.866968278459165,0.835429337181734,1.03775177609135,2.35588402501421,2.258884191945,1.04294148120347
2022,4,331.52,"AL",NA,4052.25,4850.5,NA,0.835429337181734,NA,2.35588402501421,2.258884191945,1.04294148120347
2023,1,336.97,"AL",385.71,4128.58333333333,5030.33333333333,0.873635632988515,0.820737525677556,1.06445191752051,2.39461341671404,2.30143540669856,1.04048691079675
2023,1,336.97,"AL",NA,4128.58333333333,5030.33333333333,NA,0.820737525677556,NA,2.39461341671404,2.30143540669856,1.04048691079675
2023,2,336.74,"AL",393.04,4179.70833333333,5111.33333333333,0.856757581925504,0.817733468110082,1.04772229013154,2.39297896532121,2.32993450085939,1.02705847071605
2023,2,336.74,"AL",NA,4179.70833333333,5111.33333333333,NA,0.817733468110082,NA,2.39297896532121,2.32993450085939,1.02705847071605
2023,3,346.74,"AL",401.64,4230.83333333333,5159.16666666667,0.863310427248282,0.820061379421741,1.05273879359742,2.46404206935759,2.35843359502021,1.04477907478946
2023,3,346.74,"AL",NA,4230.83333333333,5159.16666666667,NA,0.820061379421741,NA,2.46404206935759,2.35843359502021,1.04477907478946
2023,4,346.49,"AL",406.66,4281.95833333333,5213.41666666667,0.852038558009148,0.821334377647416,1.03738328894704,2.46226549175668,2.38693268918103,1.03156050563014
2023,4,346.49,"AL",NA,4281.95833333333,5213.41666666667,NA,0.821334377647416,NA,2.46226549175668,2.38693268918103,1.03156050563014
2024,1,348.54,"AL",NA,4333.08333333333,5301.83333333333,NA,0.817280186099148,NA,2.47683342808414,2.41543178334185,1.0254205666936
2024,1,348.54,"AL",411.09,4333.08333333333,5301.83333333333,0.847843537911406,0.817280186099148,1.03739641842798,2.47683342808414,2.41543178334185,1.0254205666936
2000,1,123.38,"DC",136.47,3030.41666666667,2132.83333333333,0.904081483109841,1.42084082206767,0.636300329402262,1,1,1
2000,1,123.38,"DC",NA,3030.41666666667,2132.83333333333,NA,1.42084082206767,NA,1,1,1
2000,2,123.79,"DC",138.76,3057.1875,2163,0.892115883539925,1.41340152565881,0.631183614383108,1.00332306694764,1.00883404372336,0.9945372811217
2000,2,123.79,"DC",NA,3057.1875,2163,NA,1.41340152565881,NA,1.00332306694764,1.00883404372336,0.9945372811217
2000,3,126.97,"DC",NA,3083.95833333333,2199.66666666667,NA,1.40201166843461,NA,1.0290970983952,1.01766808744672,1.0112305879387
2000,3,126.97,"DC",140.93,3083.95833333333,2199.66666666667,0.900943730930249,1.40201166843461,0.642607869259876,1.0290970983952,1.01766808744672,1.0112305879387
2000,4,128.76,"DC",NA,3110.72916666667,2221.08333333333,NA,1.4005459047762,NA,1.04360512238612,1.02650213117008,1.01666142786917
2000,4,128.76,"DC",143.4,3110.72916666667,2221.08333333333,0.897907949790795,1.4005459047762,0.641112830881668,1.04360512238612,1.02650213117008,1.01666142786917
2001,1,137.01,"DC",146.04,3137.5,2250.25,0.938167625308135,1.39428952338629,0.672864286485938,1.11047171340574,1.03533617489344,1.0725711516069
2001,1,137.01,"DC",NA,3137.5,2250.25,NA,1.39428952338629,NA,1.11047171340574,1.03533617489344,1.0725711516069
2001,2,141.16,"DC",NA,3165.75,2253.75,NA,1.40465890183028,NA,1.14410763494894,1.0446583253128,1.09519792953008
2001,2,141.16,"DC",148.39,3165.75,2253.75,0.951277040231822,1.40465890183028,0.677229923216447,1.14410763494894,1.0446583253128,1.09519792953008
2001,3,148.6,"DC",150.65,3194,2300.41666666667,0.98639230003319,1.38844412244159,0.710429958318102,1.20440914248663,1.05398047573216,1.14272433903481
2001,3,148.6,"DC",NA,3194,2300.41666666667,NA,1.38844412244159,NA,1.20440914248663,1.05398047573216,1.14272433903481
2001,4,154.41,"DC",NA,3222.25,2257.41666666667,NA,1.42740595813799,NA,1.25149943264711,1.06330262615152,1.17699270355114
2001,4,154.41,"DC",153.03,3222.25,2257.41666666667,1.00901783963929,1.42740595813799,0.706889188661873,1.25149943264711,1.06330262615152,1.17699270355114
2002,1,161.99,"DC",155.54,3250.5,2311.08333333333,1.04146843255754,1.40648325100061,0.74047695329227,1.31293564597179,1.07262477657088,1.22404001347906
2002,1,161.99,"DC",NA,3250.5,2311.08333333333,NA,1.40648325100061,NA,1.31293564597179,1.07262477657088,1.22404001347906
2002,2,170.95,"DC",NA,3267.77083333333,2341.66666666667,NA,1.39548932384342,NA,1.38555681633976,1.07832393785233,1.2849170529399
